,Original English,Original French,Generated French,BLEU Score,1-Gram,2-Gram,3-Gram,4-Gram
141,"Or do they just attack gender as described in Le Figaro, Minute or Valeurs Actuelles?","Ou s'attaquent ils juste au genre tel que décrit dans Le Figaro, Minute ou Valeurs Actuelles ?","Ou attaquent-ils simplement le genre tel qu'il est décrit dans Le Figaro, Minute ou Valeurs Actuelles?",0.3974824393085049,0.5871331642584223,0.43839276264628874,0.33550466529052714,0.2890501731733771
142,Are their sources Judith Butler or Eric Zemmour?,Leurs sources c'est Judith Butler ou Eric Zemmour ?,Leurs sources sont Judith Butler ou Eric Zemmour?,0.3628241434631103,0.6618726769384466,0.5042839443340545,0.29416563419486513,0.1764993805169191
143,"Well, Jean, I like you a lot, and you are someone who is intelligent and cultured.","Bon, Jean, je vous aime bien, et vous êtes quelqu'un d'intelligent et de cultivé.","Eh bien, Jean, je t'aime beaucoup, et tu es quelqu'un qui est intelligent et cultivé.",6.373704167435469e-155,0.4666666666666667,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308
144,"I said that about Judith in the vein of Furusato evoking Holofernes, a parallel which did not occur to me (I do not have her sharpness of mind).","J'ai dit ça sur Judith dans la veine de Furusato évoquant Holopherne, rapprochement qui ne m'était pas venu (je n'ai pas sa vivacité d'esprit).","J'ai dit qu'au sujet de Judith dans la veine de Furusato évoquant Holofernes, un parallèle qui ne m'est pas apparu (je n'ai pas sa netteté d'esprit).",0.3675058901988579,0.6538461538461539,0.44,0.2916666666666667,0.21739130434782608
145,"Otherwise, all things considered, as you refer to it, this subject does not interest me, and, sincerely, I cannot see where the problem is: I would hope that you and your friends could get me out of my retardation, as I am slow but I understand well...","Sinon, dans le ""fond"", puisque vous y renvoyez, ce sujet ne m'intéresse pas, et sincèrement je ne vois pas où est le problème : j'espérais que vous et vos amies pourriez me sortir de mon arriération, car je suis lent mais je comprends bien...","Sinon, toutes choses considérées, comme vous le mentionnez, ce sujet ne m'intéresse pas, et, sincèrement, je ne vois pas où est le problème: j'espère que vous et vos amis pourriez me sortir de mon retard, comme je suis lent, mais je comprends bien...",0.41292167650110284,0.6816366407214347,0.48850625918369484,0.3574436042807524,0.24425312959184742
146,"@ Jean: recognize that, culturally, sending Judith back to Holofernes, that does it.","@ Jean : reconnaissez que , culturellement , renvoyer Judith à Holopherne , ça le fait.","@ Jean: reconnaître que, culturellement, renvoyer Judith à Holofernes, ça le fait.",3.9716850715806653e-78,0.4179765978347104,0.26055684020865066,0.14330626211475786,1.594335087959687e-308
147,Who is scared asks le Monde?,Qui a peur se demande le Monde ?,Qui a peur demande le Monde?,5.203538639359665e-78,0.5971094254781577,0.42991878634427355,0.17913282764344732,1.594335087959687e-308
148,But what do those who are scared fear?,Mais de quoi on peur ceux qui ont peur ?,Mais que font ceux qui ont peur?,3.515018170403913e-78,0.37225089001774603,0.21714635251035186,0.13028781150621113,1.4495000173229606e-308
149,Furasato and @ give us some answers.,Furasato et @ nous donnent des éléments de réponse.,Furasato et @ nous donnent quelques réponses.,0.46199933699457096,0.5367694950537757,0.5009848620501905,0.4508863758451715,0.37573864653764294
150,"The first by referring to Judith from the Bible, the second by describing Judith Butler as a very symbolic throat slicer.","Le premier en invoquant la Judith de la Bible , le second en qualifiant Judith Butler de trancheuse très symbolique de gorge.","La première en se référant à Judith de la Bible, la seconde en décrivant Judith Butler comme une trancheuse de gorge très symbolique.",2.883182544155386e-78,0.4782608695652174,0.13636363636363635,0.047619047619047616,2.2250738585072626e-308
151,We can see how these studies affect the most intimate parts of them.,On voit combien ces études touchent au plus intime chez eux.,Nous pouvons voir comment ces études affectent les parties les plus intimes d'entre eux.,5.74340400309589e-155,0.2857142857142857,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308
152,We are clearly no longer in the debate of ideas,Nous ne sommes évidement plus dans le débat d'idée.,Il est clair que nous ne sommes plus dans le débat d'idées.,0.2521193618434983,0.5,0.36363636363636365,0.2,0.11111111111111109
153,"This is something else, much deeper.","C'est autre chose, bien plus profond.","C'est quelque chose d'autre, beaucoup plus profond.",7.711523862191631e-155,0.42857142857142855,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308
154,"@ Jean, have you read that le Monde published an article on the necessity of theology?","@ Avez-vous lu ,Jean ,que le Monde a publié un article sur la nécessité de la théologie ?","@ Jean, avez-vous lu que le Monde a publié un article sur la nécessité de la théologie?",0.5998949116852975,0.7210206394184336,0.5892957149092968,0.5657238863129249,0.5387846536313571
155,"@: As it was about a debate of ideas, I thought it was appropriate to go to the sources.",@ : S'agissant d'un débat d'idée je pensais qu'il convenait d'aller aux sources.,"@: Comme il s'agissait d'un débat d'idées, j'ai pensé qu'il était approprié d'aller aux sources.",3.480275084383042e-78,0.4,0.21428571428571425,0.07692307692307693,2.2250738585072626e-308
156,"Intending to combat ideas from the only report that their critics make of it (Cardinal Ratzinger, inventor of the Gender Theory, or X Lacroix, theologian) does not seem to me to be very rigorous.","Prétendre combattre des idées à partir du seul exposé qu'en font leurs détracteurs ( Cardinal Ratzinger, inventeur de la Théorie du Genre ou X Lacroix , théologien ) ne me semble pas très rigoureux.","Intenting to combat idées du seul rapport que leurs critiques en font (Cardinal Ratzinger, inventeur de la Théorie du genre, ou X Lacroix, théologien) ne me semble pas être très rigoureux.",0.2591499558924091,0.5563696214259285,0.3328456858004239,0.1878126126773552,0.12968013732484046
157,"But anyway, as I was explaining to our friend from the UMP, that is the difference between having an enlightened opinion and a simple opinion.","Mais bon, comme je l'expliquais à notre ami umpfrontiste c'est toute la différence entre avoir un avis éclairé et une simple opinion.","Mais de toute façon, comme je l'expliquais à notre ami de l'UMP, c'est la différence entre avoir une opinion éclairée et une opinion simple.",0.33573064840973227,0.625,0.391304347826087,0.2727272727272727,0.19047619047619047
158,"I am not sure, however, that he has understood the nuance.",Je ne suis pas sur d'ailleurs qu'il est compris la nuance.,"Je ne suis pas sûr, cependant, qu'il ait compris la nuance.",0.3508439695638686,0.7272727272727273,0.5,0.3333333333333333,0.12500000000000003
159,"I have not read Judith, the very symbolic throat slicer, I was pleased with the ""Second sex"" (it is more from my time), which I believe is the source of ""the source"", according to Lo's wishes.","Je n'ai pas lu Judith, la trancheuse très symbolique de gorge, je me suis contenté du ""Deuxième sexe"" (c'était plus de mon temps) qui est je crois la source de ""la source"" selon les voeux de Lo.","Je n'ai pas lu Judith, la trancheuse de gorge très symbolique, j'ai été satisfaite du ""Second sexe"" (il est plus de mon temps), qui je crois est la source de ""la source"", selon les souhaits de Lo.",0.3095833156110718,0.7027027027027027,0.3888888888888889,0.22857142857142856,0.14705882352941177
160,"As I was viewing the eclipse from Melbourne, I saw flashes of red colour as the Moon briefly revealed itself when the clouds parted.","Alors que je regardais l'éclipse depuis Melbourne, j'ai vu des lumières rouges lorsque la lune s'est brièvement montrée quand les nuages se sont ouverts.","Tandis que je regardais l'éclipse de Melbourne, j'ai vu des éclairs de couleur rouge alors que la Lune se révélait brièvement quand les nuages se séparaient.",0.2819665911730608,0.5384615384615384,0.36,0.25,0.13043478260869565
161,"This sudden appearance of the red Moon had its charm, and somewhat compensated for the disappointment of clouds completely blocking the view at times.",Cette soudaine apparition de la lune rouge avait son charme et a compensé un peu la déception d'avoir parfois la vue bloquée par les nuages.,"Cette apparition soudaine de la Lune rouge a eu son charme, et un peu compensé pour la déception des nuages bloquant complètement la vue à certains moments.",8.196584702201018e-155,0.5925925925925926,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308
162,It was fab here in FNQ.,C'était fabuleux ici à FNQ.,C'était fab ici à FNQ.,7.380245217279165e-78,0.8,0.5,0.3333333333333333,2.2250738585072626e-308
163,"Yes, last night's cloud was very much hugging the coast of Victoria and NSW, while much of the rest of Australia was clear.","Oui, le nuage de la nuit dernière enserrait vraiment la côte de Victoria et de NSW, alors que la majeure partie du reste de l'Australie avait un temps clair.","Oui, le nuage d'hier soir câlinait beaucoup la côte de Victoria et de NSW, alors qu'une grande partie du reste de l'Australie était claire.",0.3968871731762989,0.5412908974337567,0.45892054347644584,0.3690619755230159,0.27064544871687835
164,News Flash Blood Moon.,Flash spécial lune de sang.,Nouvelles Flash Blood Moon.,1.0032743411283238e-231,0.19470019576785122,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308
165,Tony Abbott / Joe Hockey blames Labor.,Tony Abbott / Joe Hockey rendent le Labor responsable.,Tony Abbott / Joe Hockey blâme le travail.,0.47750342648354643,0.6618726769384466,0.5042839443340545,0.4412484512922977,0.3529987610338382
166,But if Labor agrees to our unfair budget we will restore it to it's correct colour as soon as possible.,"Mais si le Labour accepte notre budget injuste, nous lui rendrons sa vraie couleur dès que possible.","Mais si Labor accepte notre budget injuste, nous le rétablirons à sa couleur correcte dès que possible.",0.33599730590055277,0.7647058823529411,0.4375,0.26666666666666666,0.14285714285714285
167,"Obsessed, much?","Ça vous obsède, non ?","Obsédé, beaucoup?",0,0,0,0,0
168,I was in Melbourne so naturally I saw nothing but clouds.,J'étais à Melbourne alors naturellement je n'ai vu que des nuages.,J'étais à Melbourne si naturellement que je n'ai vu que des nuages.,0.5452469119630863,0.8333333333333334,0.6363636363636364,0.5,0.3333333333333333
169,Melbourne also managed to cloud over for the entire week of the Perseid meteor shower and for practically every major astronomical phenomenon in the last few years.,Melbourne a également réussi à se couvrir pendant toute la semaine de la pluie de météores des Perséides et pour pratiquement tous les phénomènes astronomiques importants de ces dernières années.,Melbourne a également réussi à nuager pendant toute la semaine de la pluie de météorites Perséides et pour pratiquement tous les phénomènes astronomiques majeurs au cours des dernières années.,0.5951279946176414,0.7995351695384245,0.655571247642369,0.5367249980697758,0.4458946137810445
170,I'm starting to think there's a gremlin whose sole job is to stop Melbourne residents from seeing anything of the sky.,Je commence à penser qu'il y a un mauvais génie dont le seul but est d'empêcher les habitants de Melbourne de voir quoi que ce soit du ciel.,Je commence à penser qu'il y a un gremlin dont le seul travail est d'empêcher les habitants de Melbourne de voir quoi que ce soit du ciel.,0.7648953078997756,0.8922596706493391,0.8153880682549345,0.7323667376689775,0.6424269628675241
171,"Melbourne definitely isn't the best site for an observatory, although things get much better on the other side of The Dividing Range.","Melbourne n'est vraiment pas le meilleur endroit pour un observatoire, même si les choses s'améliorent grandement de l'autre côté de la Cordillère.","Melbourne n'est certainement pas le meilleur site pour un observatoire, bien que les choses deviennent beaucoup mieux de l'autre côté de The Dividing Range.",0.2108445456905127,0.5833333333333334,0.391304347826087,0.18181818181818182,0.047619047619047616
172,There were stretches of 10-20 mins where I couldn't see the eclipse due to clouds over suburban Melbourne.,Il y avait des périodes de 10 à 20 minutes où je ne pouvais pas voir l'éclipse à cause des nuages au-dessus de la banlieue de Melbourne.,Il y avait des étendues de 10-20 minutes où je ne pouvais pas voir l'éclipse en raison des nuages sur la banlieue Melbourne.,0.3949520025596524,0.6576808461893984,0.4583836200713988,0.32014094100224677,0.25211099103926937
173,Im putting a TAX on this eclipse.,Je vais mettre une TAXE sur cette éclipse.,Je mets une taxe sur cette éclipse.,4.945830350570697e-78,0.6191984998215584,0.2889592999167272,0.17337557995003636,1.928867353251809e-308
174,ANYONE looking at this eclipse will be TAXED.,QUICONQUE regarde cette éclipse devrait payer une TAXE.,Quiconque regarde cette éclipse sera taxé.,4.1382219658909647e-78,0.35826565528689464,0.2866125242295157,0.17913282764344732,1.594335087959687e-308
175,"I bet Abbott is your first waking thought, and your last each night.","Je parie que votre première pensée de la journée est pour Abbott, tout comme la dernière avant de vous coucher.","Je parie qu'Abbott est ta première pensée éveillée, et ta dernière chaque soir.",4.584959488997443e-155,0.26937483606626494,0.09727424635726235,1.2986542960532383e-308,1.2986542960532383e-308
176,What / whom will you obsess with when he's (inevitably) gone?,Qui ou quoi vous obsédera quand il finira (forcément) par disparaitre ?,Qu'est-ce que / avec qui vas-tu obsédé quand il est (inévitablement) parti?,5.233427736988301e-155,0.16666666666666669,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308
177,"You seem to have spent quite some time going through threads, searching for posts in which people are negative about the Abbott government and then accusing THEM of being obsessed.",Il semble que vous passiez beaucoup de temps à lire les discussions en cherchant des messages dans lesquels les gens critiquent sur le gouvernement Abbott pour ensuite les accuser EUX d'être obsédés.,"Vous semblez avoir passé un certain temps à passer par les threads, à chercher des postes dans lesquels les gens sont négatifs au sujet du gouvernement Abbott et ensuite à les accuser d'être obsédés.",0.11720029138027303,0.4411764705882353,0.2121212121212121,0.0625,0.03225806451612903
178,Great Photo of the Moon over The Sydney Harbour Bridge.,Superbe photo de la lune au-dessus du Harbour Bridge de Sydney.,Grande Photo de la Lune au-dessus du pont du port de Sydney.,9.064562738204195e-155,0.5,0.2727272727272727,2.2250738585072626e-308,2.2250738585072626e-308
179,It looks like Mars is heading for a Collision with Earth!,On dirait que Mars va entrer en collision avec la Terre !,On dirait que Mars se dirige vers un Collision avec la Terre!,0.2521193618434983,0.5,0.36363636363636365,0.2,0.11111111111111109
180,Nothing about share and property speculation.,Rien sur la spéculation boursière et immobilière.,Rien sur le partage et la spéculation immobilière.,1.0148936155293581e-154,0.75,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308
181,Nothing about inequalities between income from work and from capital.,Rien sur les inégalités entre revenus du travail et du capital.,Rien sur les inégalités entre les revenus du travail et du capital.,0.7348889200874658,0.9166666666666666,0.8181818181818182,0.7,0.5555555555555556
182,Nothing about tax fraud.,Rien sur la fraude fiscale.,Rien sur la fraude fiscale.,1.0,1.0,1.0,1.0,1.0
183,Ultra liberalism is in the processing of killing Europe.,L'ultra libéralisme est en train de tuer l'Europe.,L'ultralibéralisme est dans le traitement du meurtre de l'Europe.,1.384292958842266e-231,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
184,Nothing about the gardens of Babylon...,Rien sur les jardins de Babylone...,Rien sur les jardins de Babylone...,1.0,1.0,1.0,1.0,1.0
185,The article says too much or not enough about it.,L'article en dit trop ou pas assez.,L'article en dit trop ou pas assez.,1.0,1.0,1.0,1.0,1.0
186,The detail and the arguments of these recommendations are not given.,Le détail et les arguments de ces préconisations ne sont pas donnés.,Le détail et les arguments de ces recommandations ne sont pas donnés.,0.7348889200874658,0.9166666666666666,0.8181818181818182,0.7,0.5555555555555556
187,No hyperlink to the original documents so that one can form an opinion.,Pas de lien hypertexte vers les documents d'origine pour que l'on puisse se faire une opinion.,Aucun lien hypertexte vers les documents originaux afin que l'on puisse former une opinion.,0.3387221584170724,0.6191984998215584,0.4667804075577901,0.2889592999167272,0.15761416359094213
188,"Go and look today, Tuesday 15 October, at the results of the miracle recipes: in Spain, exports are at their lowest for five years.","Allez voir aujourd’hui mardi 15 octobre les résultats des recettes miracles : en Espagne, les exportations sont au plus bas depuis cinq ans.","Allez voir aujourd'hui, mardi 15 octobre, les résultats des recettes miracles : en Espagne, les exportations sont à leur plus bas niveau depuis cinq ans.",0.5302459604351236,0.8,0.625,0.43478260869565216,0.36363636363636365
189,In Greece the stock market is collapsing.,En Grèce la bourse s'effondre.,"En Grèce, le marché boursier s'effondre.",1.384292958842266e-231,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
190,"Nevertheless, it seems that these are the examples to follow.",Pourtant ce sont parait il les exemples à suivre.,"Néanmoins, il semble que ce soient là les exemples à suivre.",0.2596535889340338,0.5454545454545454,0.3,0.2222222222222222,0.12500000000000003
191,The notary reform would generate a claim for compensation in the region of 8 billion euros.,La réforme des notaires génèrerait une demande d'indemnisation de l'ordre de 8 milliards d'euros.,La réforme notariale générerait une demande d'indemnisation de 8 milliards d'euros dans la région.,0.27824623288353134,0.5714285714285714,0.46153846153846156,0.25,0.0909090909090909
192,The minister of the economy claims that these claims for compensation are not well-founded.,Le ministère de l'économie nous affirme que ces demandes d'indemnisation ne sont pas fondés.,Le ministre de l'économie affirme que ces demandes d'indemnisation ne sont pas fondées.,0.5799150677091909,0.7835055280819597,0.617307385761544,0.505069679259445,0.462980539321158
193,What if there is an error by the ministry of the economy?,Quid en cas d'erreur du ministère de l'économie ?,Et s'il y avait une erreur du ministère de l'économie?,3.690122608639576e-78,0.3,0.2222222222222222,0.12500000000000003,2.2250738585072626e-308
194,"Will the decision-makers, having raked in the political profit resulting from the the notaries' courageous attack, have the same courage when presenting the invoice to the state budget?",Les décideurs ayant engrangé le bénéfice politique résultant de l'attaque courageuse des notaires auront-ils le même courage lors de la présentation de la facture au budget de l'état ?,"Les décideurs, ayant râpé dans le profit politique résultant de l'attaque courageuse des notaires, auront-ils le même courage lorsqu'ils présenteront la facture au budget de l'Etat?",0.3783448853961346,0.6168623377123083,0.427691220813867,0.33413376626083363,0.23244088087710163
195,The continuation in its own time.,La suite en son temps.,La suite en son temps.,1.0,1.0,1.0,1.0,1.0
196,"OK, thank you, JYL....","Ok, merci, JYL....","OK, merci, JYL...",1.384292958842266e-231,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
197,"@lol No, the State is not comparable to households with regard to the management of their budget, as the State's time horizon is theoretically infinite, while that of the household is confined by the lifetime of its members.",@lol Non l'Etat n'est pas comparable aux ménages en ce qui concerne la gestion de son budget car l'horizon temporel de l'Etat est théoriquement infini alors que celui du ménage est borné par la durée de vie de ses membres.,"@lol Non, l'État n'est pas comparable aux ménages en ce qui concerne la gestion de leur budget, car l'horizon temporel de l'État est théoriquement infini, tandis que celui du ménage est limité par la durée de vie de ses membres.",0.6066251418006853,0.8,0.6666666666666666,0.5526315789473685,0.4594594594594595
198,"Moreover, unless considering that public spending is unproductive, they contribute towards funding tangible and intangible investments, guarantees of future growth and, therefore, future solutions.","En outre, à moins de considérer que les dépenses publiques sont improductives, celles-ci contribuent à financer des investissements matériels et immatériels gages de la croissance de demain et donc des recettes futures.","En outre, à moins de considérer que les dépenses publiques sont improductives, elles contribuent au financement d'investissements tangibles et intangibles, de garanties de croissance future et, par conséquent, de solutions futures.",0.3794964180337759,0.5622135544706578,0.3550274482861006,0.3338816128082451,0.3112253605105427
199,Some answers.,Quelques éléments de réponse.,Quelques réponses.,5.635809992474887e-232,0.18393972058572117,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309
200,A regrettable decision.,Une décision regrettable.,Une décision regrettable.,1.2213386697554703e-77,1.0,1.0,1.0,2.2250738585072626e-308
201,But remember the sacred Hippocratic oath: the health of the global pharmaceutical companies' bottom line must be preserved above all else.,Mais souvenez-vous du serment sacré d'Hippocrate : la santé des profits des sociétés pharmaceutiques mondiales doit être préservée avant tout.,Mais rappelez-vous le serment sacré d'Hippocrate : la santé des entreprises pharmaceutiques mondiales doit être préservée avant tout.,0.595459890938022,0.7456994306786414,0.6316512824572021,0.5592745730089811,0.4772476356343305
202,Nice conspiracy theory.,Jolie théorie du complot.,Belle théorie de la conspiration.,1.2183324802375697e-231,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
203,Unfortunately the truth is different from your delusion.,Malheureusement la vérité ne correspond pas à votre fantasme.,"Malheureusement, la vérité est différente de votre illusion.",6.333134513676991e-155,0.3309363384692233,0.12607098608351364,1.9636207881546135e-308,1.9636207881546135e-308
204,"The medical staff would like to administer it, but are hamstrung by the law as determined by the politicians.","Le personnel médical voudrait pouvoir s'en servir, mais ils ont les mains liées par la loi telle qu'écrite par les politiques.","Le personnel médical aimerait l'administrer, mais il est harcelé par la loi telle que déterminée par les politiciens.",0.18834432784537125,0.47026762493923,0.29875825584374616,0.15871532341699013,0.0564321149927076
205,"It's the same situation as for the drug to medically induce abortions rather than having risky surgical procedures, safe injecting rooms for drug addicts rather than having them on the streets etc.","C'est la même situation que pour le produit qui provoque des avortements médicaux plutôt que d'avoir des interventions chirurgicales risquées, les salles de shoot sécurisées pour les toxicomanes plutôt que de les avoir dans les rues, etc.","C'est la même situation que pour la drogue pour induire des avortements médicalement plutôt que d'avoir des procédures chirurgicales risquées, des salles d'injection sûres pour les toxicomanes plutôt que de les avoir dans la rue, etc.",0.4386664099524952,0.6754197757752419,0.5001965882312649,0.37187818242683907,0.29472862942919653
206,The politicians pander to the uneducated masses on these issues.,Sur ces questions les politiciens veulent faire plaisir aux masses incultes.,Les politiciens se prosternent devant les masses sans instruction sur ces questions.,1.384292958842266e-231,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
207,"By the way, doctors do not make money from drugs.","Au fait, les médecins ne gagnent pas d'argent avec les médicaments.","Au fait, les médecins ne font pas l'argent de la drogue.",0.3672056269893592,0.5454545454545454,0.4,0.3333333333333333,0.25
208,That's why pharmacists exist.,C'est pour ça qu'il y a des pharmaciens.,C'est pour ça qu'il y a des pharmaciens.,1.0,1.0,1.0,1.0,1.0
209,"doctors do not make money from drugs Considering the Liberals want to transform our medical system into the US system, you need to read up on how it works.","les médecins ne gagnent pas d'argent avec les médicaments Vu que les Libéraux veulent que notre système de santé ressemble à celui des États-Unis, vous devriez vous renseigner sur comment ça fonctionne.","Les médecins ne font pas d'argent à partir de drogues Étant donné que les libéraux veulent transformer notre système médical en système américain, vous devez lire comment cela fonctionne.",6.892919392507987e-155,0.43531438872697115,0.12881752319471593,2.0063995236475076e-308,2.0063995236475076e-308
210,"Doctors are courted similarly world-wide, but with different degrees of visibility.","Partout dans le monde les médecins sont courtisés de la même manière, mais c'est plus ou moins visible.","Les médecins sont courtisés de la même manière dans le monde entier, mais avec différents degrés de visibilité.",0.3457913759237496,0.5555555555555556,0.4117647058823529,0.3125,0.2
211,"The OP may have phrased it poorly with blame on the medicos side, but reality is that many countries, Australia included, give preference to company profits and ""research"".","C'était peut-être mal formulé de mettre la faute sur les toubibs, mais la réalité c'est que de nombreux pays, dont l'Australie, donnent la priorité aux bénéfices des entreprises et à la « recherche ».","Le PO l'a peut-être mal exprimé avec la faute du côté médical, mais la réalité est que de nombreux pays, y compris l'Australie, donnent la préférence aux bénéfices de l'entreprise et à la ""recherche"".",0.1812045836887171,0.5882352941176471,0.36363636363636365,0.15625,0.03225806451612903
212,Read up on the relatively few reports on our PBS costs and negotiations with the drug companies as compared to other countries.,Lisez donc les quelques rares rapports sur nos dépenses de Pharmaceutical Benefits Scheme et sur les négociations avec les compagnies pharmaceutiques par rapport aux autres pays.,Lisez les relativement peu de rapports sur nos coûts de PBS et les négociations avec les compagnies pharmaceutiques par rapport à d'autres pays.,0.3444376170588681,0.6105834666310834,0.3590647090699837,0.29257124442739413,0.2194284333205456
213,"Compare world-wide prices of drugs, that are all over the place, as well as the differences on what is OTC versus script only from country to country.","Comparer les prix mondiaux de médicaments présents partout, ainsi que les différences d'un pays à l'autre sur ce qui est en vente libre ou seulement sur ordonnance.","Comparez les prix mondiaux des médicaments, qui sont partout, ainsi que les différences sur ce qui est OTC contre script seulement d'un pays à l'autre.",0.3066295391469651,0.5907944616874469,0.4230949920938747,0.2809484532481066,0.12587950177999577
214,"That reinforces it is a political and business process, not a medical or scientific process, whether direct or indirect.","Cela se renforce c'est un processus politique et économique, pas un processus médical ou scientifique, direct ou indirect.","Cela renforce qu'il s'agit d'un processus politique et commercial, et non d'un processus médical ou scientifique, qu'il soit direct ou indirect.",0.21992062963866632,0.5714285714285714,0.3499999999999999,0.21052631578947367,0.05555555555555554
215,"Actually there are companies running trials on Marijuana sprays for oncology pain right now, despite onerous and inhibiting laws and permits being required.","En fait certaines entreprises font en ce moment même des essais sur les inhalations de marijuana contre les douleurs oncologiques, en dépit des lois qui les freinent et des onéreux permis nécessaires.","En fait, il y a des entreprises qui mènent des essais sur les sprays de marijuana pour la douleur oncologique en ce moment, bien que des lois et des permis coûteux et inhibant soient requis.",0.11554716243103427,0.45714285714285713,0.20588235294117646,0.060606060606060615,0.03125
216,"While manufacturers of certain drugs might not be happy about alternatives such as marijuana being used, those who can get a version that delivers good quality product in known doses, will do quite nicely out of it.","Bien que les fabricants de certains médicaments risquent de ne pas être heureux qu'on utilise des alternatives telles que la marijuana, ceux qui parviennent à une version offrant des produits de bonne qualité à des doses connues en profiteront largement.","Bien que les fabricants de certains médicaments pourraient ne pas être heureux d'utiliser des alternatives telles que la marijuana, ceux qui peuvent obtenir une version qui fournit un produit de bonne qualité à des doses connues, fera assez agréablement hors de lui.",0.47446459455193446,0.6666666666666666,0.5365853658536586,0.425,0.3333333333333333
217,"Sorry to say this Miss but your call is off, there is much going on behind the scenes when it comes to Dr's and Pharmacy.","Désolé de vous le dire madame mais vous vous trompez, il se passe beaucoup de choses dans les coulisses pour les médecins et la pharmacie.","Désolé de dire ceci Miss mais votre appel est éteint, il se passe beaucoup de choses dans les coulisses quand il s'agit de Dr's and Pharmacy.",0.3420941751050785,0.5,0.36,0.2916666666666667,0.2608695652173913
218,"As for this Hospital, they were happy feeding the Oil until someone had a ""Whisper"" in the ear of an EXEC of said Hospital.","Quant à cet hôpital, ils étaient contents de s'en servir jusqu'à ce que quelqu'un mette la puce à l'oreille d'un responsable de cet hôpital.","Quant à cet hôpital, ils étaient heureux de nourrir l'huile jusqu'à ce que quelqu'un avait un « Whisper » à l'oreille d'un EXEC de ledit hôpital.",0.3342769222679444,0.6153846153846154,0.4,0.2916666666666667,0.17391304347826086
219,Cant OWN Patents on weed..,On ne peut pas DÉTENIR de brevets sur l'herbe...,Cant OWN Brevets sur l'herbe..,5.474320712955125e-232,0.08986579282344431,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309
220,"If social sciences ""researchers"" did research instead of politics or networking, perhaps we could use their ""work"".","Si les « chercheurs » en sciences sociales faisaient de la recherche au lieu de faire de la politique et du réseautage, on pourrait peut être utiliser leurs « travaux ».","Si les ""chercheurs"" des sciences sociales faisaient de la recherche plutôt que de la politique ou du réseautage, peut-être pourrions-nous utiliser leur ""travail"".",0.21687353028576298,0.4298740701638822,0.2889088718309208,0.16814802064233483,0.10593325300467095
221,"A researcher investigates, he does not compare one fact with another.","Un chercheur enquête, il ne compare pas un fait à un autre.","Un chercheur enquête, il ne compare pas un fait à un autre.",1.0,1.0,1.0,1.0,1.0
222,Comparing is not researching.,Comparer c’est pas chercher.,La comparaison n'est pas une recherche.,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
223,Comparing is teaching not researching.,Comparer c’est faire de la pédagogie pas de la recherche.,"La comparaison, c'est l'enseignement et non la recherche.",5.050205928624139e-155,0.19470019576785122,0.1112572547244864,1.7328892633971685e-308,1.7328892633971685e-308
224,"It is not possible to say ""the research succeeded, it must be applied"" and then in the same breath ""it must be tested out excessively"".",On ne peut pas dire « la recherche est aboutie il faut l’appliquer » et ensuite dans un même jet « il faut expérimenter à tout va ».,"Il n'est pas possible de dire ""la recherche a réussi, elle doit être appliquée"" et ensuite dans le même souffle ""elle doit être testée de manière excessive"".",1.9779433813758664e-78,0.24983270778181493,0.07412618802317587,0.038545617772051455,2.1441711616151157e-308
225,"If you research succeeded, why test it out?",Si vos recherches sont abouties pourquoi expérimenter ?,"Si vous avez réussi la recherche, pourquoi la tester?",1.2508498911928379e-231,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308
226,"If your research did not succeed, why do you ask that they are applied?",Si vos recherches ne sont pas abouties pourquoi demandez vous qu’on les applique ?,"Si vos recherches n'ont pas réussi, pourquoi demandez-vous qu'elles soient appliquées?",2.9477005304904675e-78,0.3460456303167608,0.15226007733937474,0.08458893185520817,1.6939495889106837e-308
