,Original English,Original French,Generated French,BLEU Score,1-Gram,2-Gram,3-Gram,4-Gram
146,"@ Jean: recognize that, culturally, sending Judith back to Holofernes, that does it.","@ Jean : reconnaissez que , culturellement , renvoyer Judith à Holopherne , ça le fait.","@ Jean: reconnaître que, culturellement, renvoyer Judith à Holofernes, qui le fait.",0.24485547321266596,0.35826565528689464,0.19541763015648797,0.07165313105737894,0.7165313105737893
147,Who is scared asks le Monde?,Qui a peur se demande le Monde ?,Qui est effrayé demande le Monde?,0.40293516672844226,0.35826565528689464,0.14330626211475786,0.7165313105737893,0.7165313105737893
148,But what do those who are scared fear?,Mais de quoi on peur ceux qui ont peur ?,Mais que font ceux qui ont peur?,0.28780044859364345,0.37225089001774603,0.21714635251035186,0.13028781150621113,0.6514390575310556
149,Furasato and @ give us some answers.,Furasato et @ nous donnent des éléments de réponse.,Furasato et @ nous donnent quelques réponses.,0.46199933699457096,0.5367694950537757,0.5009848620501905,0.4508863758451715,0.37573864653764294
150,"The first by referring to Judith from the Bible, the second by describing Judith Butler as a very symbolic throat slicer.","Le premier en invoquant la Judith de la Bible , le second en qualifiant Judith Butler de trancheuse très symbolique de gorge.","Le premier en se référant à Judith de la Bible, le second en décrivant Judith Butler comme une trancheur de gorge très symbolique.",0.40035772142754167,0.5652173913043478,0.3181818181818182,0.14285714285714285,1.0
151,We can see how these studies affect the most intimate parts of them.,On voit combien ces études touchent au plus intime chez eux.,Nous pouvons voir comment ces études affectent les parties les plus intimes d'entre eux.,0.38503228868787126,0.2857142857142857,0.07692307692307693,1.0,1.0
152,We are clearly no longer in the debate of ideas,Nous ne sommes évidement plus dans le débat d'idée.,Nous ne sommes clairement plus dans le débat d'idées,0.43167001068522526,0.7777777777777778,0.625,0.42857142857142855,0.16666666666666669
153,"This is something else, much deeper.","C'est autre chose, bien plus profond.","C'est quelque chose d'autre, beaucoup plus profond.",0.5169731539571706,0.42857142857142855,0.16666666666666669,1.0,1.0
154,"@ Jean, have you read that le Monde published an article on the necessity of theology?","@ Avez-vous lu ,Jean ,que le Monde a publié un article sur la nécessité de la théologie ?","@ Jean, avez-vous lu que le Monde a publié un article sur la nécessité de la théologie?",0.5998949116852975,0.7210206394184336,0.5892957149092968,0.5657238863129249,0.5387846536313571
155,"@: As it was about a debate of ideas, I thought it was appropriate to go to the sources.",@ : S'agissant d'un débat d'idée je pensais qu'il convenait d'aller aux sources.,"@: Comme il s'agissait d'un débat d'idées, je pensais qu'il était approprié d'aller aux sources.",0.41374412020518814,0.5333333333333333,0.3571428571428572,0.15384615384615385,1.0
156,"Intending to combat ideas from the only report that their critics make of it (Cardinal Ratzinger, inventor of the Gender Theory, or X Lacroix, theologian) does not seem to me to be very rigorous.","Prétendre combattre des idées à partir du seul exposé qu'en font leurs détracteurs ( Cardinal Ratzinger, inventeur de la Théorie du Genre ou X Lacroix , théologien ) ne me semble pas très rigoureux.","Intendant à combattre les idées du seul rapport que leurs critiques en font (Cardinal Ratzinger, l'inventeur de la théorie du genre, ou X Lacroix, théologien) ne me semble pas être très rigoureux.",0.12447131359252535,0.5577765060455012,0.2121255303127203,0.06262753752089839,0.03239355389011985
157,"But anyway, as I was explaining to our friend from the UMP, that is the difference between having an enlightened opinion and a simple opinion.","Mais bon, comme je l'expliquais à notre ami umpfrontiste c'est toute la différence entre avoir un avis éclairé et une simple opinion.","Mais de toute façon, comme j'expliquais à notre ami de l'UMP, c'est la différence entre avoir une opinion éclairée et une opinion simple.",0.18216041731535024,0.5652173913043478,0.2727272727272727,0.14285714285714285,0.05000000000000001
158,"I am not sure, however, that he has understood the nuance.",Je ne suis pas sur d'ailleurs qu'il est compris la nuance.,"Je ne suis pas sûr, cependant, qu'il a compris la nuance.",0.3508439695638686,0.7272727272727273,0.5,0.3333333333333333,0.12500000000000003
159,"I have not read Judith, the very symbolic throat slicer, I was pleased with the ""Second sex"" (it is more from my time), which I believe is the source of ""the source"", according to Lo's wishes.","Je n'ai pas lu Judith, la trancheuse très symbolique de gorge, je me suis contenté du ""Deuxième sexe"" (c'était plus de mon temps) qui est je crois la source de ""la source"" selon les voeux de Lo.","Je n'ai pas lu Judith, le trancheur de gorge très symbolique, j'étais heureux avec le ""Deuxième sexe"" (il est plus de mon temps), qui je crois est la source de ""la source"", selon les souhaits de Lo.",0.2439742424782084,0.6486486486486487,0.36111111111111116,0.1714285714285714,0.08823529411764706
160,"As I was viewing the eclipse from Melbourne, I saw flashes of red colour as the Moon briefly revealed itself when the clouds parted.","Alors que je regardais l'éclipse depuis Melbourne, j'ai vu des lumières rouges lorsque la lune s'est brièvement montrée quand les nuages se sont ouverts.","Tandis que je voyais l'éclipse de Melbourne, j'ai vu des flashs de couleur rouge comme la Lune s'est brièvement révélée lorsque les nuages se sont séparés.",0.22743363869750483,0.5769230769230769,0.32,0.16666666666666669,0.08695652173913045
161,"This sudden appearance of the red Moon had its charm, and somewhat compensated for the disappointment of clouds completely blocking the view at times.",Cette soudaine apparition de la lune rouge avait son charme et a compensé un peu la déception d'avoir parfois la vue bloquée par les nuages.,"Cette apparition soudaine de la Lune rouge avait son charme, et quelque peu compensé pour la déception des nuages complètement bloquer la vue par moments.",0.27593241702034227,0.64,0.20833333333333334,0.043478260869565216,1.0
162,It was fab here in FNQ.,C'était fabuleux ici à FNQ.,C'était fab ici à FNQ.,0.6042750794713536,0.8,0.5,0.3333333333333333,1.0
163,"Yes, last night's cloud was very much hugging the coast of Victoria and NSW, while much of the rest of Australia was clear.","Oui, le nuage de la nuit dernière enserrait vraiment la côte de Victoria et de NSW, alors que la majeure partie du reste de l'Australie avait un temps clair.","Oui, le nuage d'hier soir était très embrasser la côte de Victoria et NSW, tandis que la plupart du reste de l'Australie était clair.",0.26468226446559306,0.5412908974337567,0.35301580267418914,0.22143718531380954,0.11599090659294786
164,News Flash Blood Moon.,Flash spécial lune de sang.,Nouvelles Flash Blood Moon.,0.5506953149031838,0.19470019576785122,0.7788007830714049,0.7788007830714049,0.7788007830714049
165,Tony Abbott / Joe Hockey blames Labor.,Tony Abbott / Joe Hockey rendent le Labor responsable.,Tony Abbott / Joe Hockey blâme le travail.,0.47750342648354643,0.6618726769384466,0.5042839443340545,0.4412484512922977,0.3529987610338382
166,But if Labor agrees to our unfair budget we will restore it to it's correct colour as soon as possible.,"Mais si le Labour accepte notre budget injuste, nous lui rendrons sa vraie couleur dès que possible.","Mais si le travail accepte notre budget injuste, nous le restaurerons à sa couleur correcte dès que possible.",0.3449651062777743,0.7222222222222222,0.47058823529411764,0.3125,0.13333333333333333
167,"Obsessed, much?","Ça vous obsède, non ?","Obsédé, beaucoup?",0,0,0,0,0
168,I was in Melbourne so naturally I saw nothing but clouds.,J'étais à Melbourne alors naturellement je n'ai vu que des nuages.,J'étais à Melbourne si naturellement je n'ai vu que des nuages.,0.7016879391277372,0.9090909090909091,0.8,0.6666666666666666,0.5
169,Melbourne also managed to cloud over for the entire week of the Perseid meteor shower and for practically every major astronomical phenomenon in the last few years.,Melbourne a également réussi à se couvrir pendant toute la semaine de la pluie de météores des Perséides et pour pratiquement tous les phénomènes astronomiques importants de ces dernières années.,Melbourne a également réussi à nuager sur pendant toute la semaine de la pluie de météorite Perséid et pour pratiquement chaque phénomène astronomique majeur dans les dernières années.,0.41078549180239576,0.6317926005134441,0.48277329317986367,0.3581010691169319,0.2606975783171264
170,I'm starting to think there's a gremlin whose sole job is to stop Melbourne residents from seeing anything of the sky.,Je commence à penser qu'il y a un mauvais génie dont le seul but est d'empêcher les habitants de Melbourne de voir quoi que ce soit du ciel.,Je commence à penser qu'il y a un gremlin dont le seul travail est d'empêcher les résidents de Melbourne de voir quoi que ce soit du ciel.,0.6590654496038765,0.8565692838233655,0.7412618802317587,0.6167298843528232,0.48182022215064313
171,"Melbourne definitely isn't the best site for an observatory, although things get much better on the other side of The Dividing Range.","Melbourne n'est vraiment pas le meilleur endroit pour un observatoire, même si les choses s'améliorent grandement de l'autre côté de la Cordillère.","Melbourne n'est certainement pas le meilleur site pour un observatoire, bien que les choses obtiennent beaucoup mieux de l'autre côté de The Dividing Range.",0.2108445456905127,0.5833333333333334,0.391304347826087,0.18181818181818182,0.047619047619047616
172,There were stretches of 10-20 mins where I couldn't see the eclipse due to clouds over suburban Melbourne.,Il y avait des périodes de 10 à 20 minutes où je ne pouvais pas voir l'éclipse à cause des nuages au-dessus de la banlieue de Melbourne.,Il y avait des étendues de 10-20 minutes où je ne pouvais pas voir l'éclipse en raison des nuages sur la banlieue Melbourne.,0.3949520025596524,0.6576808461893984,0.4583836200713988,0.32014094100224677,0.25211099103926937
173,Im putting a TAX on this eclipse.,Je vais mettre une TAXE sur cette éclipse.,Je mets une taxe sur cette éclipse.,0.40495158902656925,0.6191984998215584,0.2889592999167272,0.17337557995003636,0.8668778997501817
174,ANYONE looking at this eclipse will be TAXED.,QUICONQUE regarde cette éclipse devrait payer une TAXE.,N'importe qui regardant cette éclipse sera FISCÉ.,0.40495158902656925,0.24767939992862334,0.14447964995836363,0.8668778997501817,0.8668778997501817
175,"I bet Abbott is your first waking thought, and your last each night.","Je parie que votre première pensée de la journée est pour Abbott, tout comme la dernière avant de vous coucher.","Je parie qu'Abbott est ta première pensée éveillée, et ta dernière chaque nuit.",0.3073712809752204,0.26937483606626494,0.09727424635726235,0.583645478143574,0.583645478143574
176,What / whom will you obsess with when he's (inevitably) gone?,Qui ou quoi vous obsédera quand il finira (forcément) par disparaitre ?,Avec qui vas-tu obsédé quand il est (inévitablement) parti?,0.2925226826055808,0.15922918012750872,0.08956641382172367,0.7165313105737893,0.7165313105737893
177,"You seem to have spent quite some time going through threads, searching for posts in which people are negative about the Abbott government and then accusing THEM of being obsessed.",Il semble que vous passiez beaucoup de temps à lire les discussions en cherchant des messages dans lesquels les gens critiquent sur le gouvernement Abbott pour ensuite les accuser EUX d'être obsédés.,"Vous semblez avoir passé un certain temps à passer par les fils, à rechercher des postes dans lesquels les gens sont négatifs au sujet du gouvernement Abbott et ensuite accusant THEM d'être obsédé.",0.1051377297031591,0.36363636363636365,0.15625,0.06451612903225806,0.03333333333333333
178,Great Photo of the Moon over The Sydney Harbour Bridge.,Superbe photo de la lune au-dessus du Harbour Bridge de Sydney.,Grande photo de la Lune sur le pont du port de Sydney.,0.34172334076593075,0.5,0.2727272727272727,0.10000000000000002,1.0
179,It looks like Mars is heading for a Collision with Earth!,On dirait que Mars va entrer en collision avec la Terre !,Il semble que Mars se dirige vers un collision avec la Terre!,0.32649710286280526,0.4166666666666667,0.2727272727272727,0.10000000000000002,1.0
180,Nothing about share and property speculation.,Rien sur la spéculation boursière et immobilière.,Rien sur la part et la spéculation de propriété.,0.4153509237206396,0.5555555555555556,0.375,0.14285714285714285,1.0
181,Nothing about inequalities between income from work and from capital.,Rien sur les inégalités entre revenus du travail et du capital.,Rien sur les inégalités entre le revenu du travail et du capital.,0.6340466277046861,0.8333333333333334,0.7272727272727273,0.6,0.4444444444444444
182,Nothing about tax fraud.,Rien sur la fraude fiscale.,Rien sur la fraude fiscale.,1.0,1.0,1.0,1.0,1.0
183,Ultra liberalism is in the processing of killing Europe.,L'ultra libéralisme est en train de tuer l'Europe.,Ultra libéralisme est dans le traitement du meurtre de l'Europe.,0.4591497693322865,0.4,0.11111111111111109,1.0,1.0
184,Nothing about the gardens of Babylon...,Rien sur les jardins de Babylone...,Rien sur les jardins de Babylone...,1.0,1.0,1.0,1.0,1.0
185,The article says too much or not enough about it.,L'article en dit trop ou pas assez.,L'article dit trop ou pas assez à ce sujet.,0.3155984539112945,0.5555555555555556,0.375,0.2857142857142857,0.16666666666666669
186,The detail and the arguments of these recommendations are not given.,Le détail et les arguments de ces préconisations ne sont pas donnés.,Le détail et les arguments de ces recommandations ne sont pas donnés.,0.7348889200874658,0.9166666666666666,0.8181818181818182,0.7,0.5555555555555556
187,No hyperlink to the original documents so that one can form an opinion.,Pas de lien hypertexte vers les documents d'origine pour que l'on puisse se faire une opinion.,Aucun hyperlien vers les documents originaux afin qu'on puisse former une opinion.,0.24485547321266596,0.35826565528689464,0.19541763015648797,0.07165313105737894,0.7165313105737893
188,"Go and look today, Tuesday 15 October, at the results of the miracle recipes: in Spain, exports are at their lowest for five years.","Allez voir aujourd’hui mardi 15 octobre les résultats des recettes miracles : en Espagne, les exportations sont au plus bas depuis cinq ans.","Allez regarder aujourd'hui, mardi 15 octobre, aux résultats des recettes miracles: en Espagne, les exportations sont à leur plus bas pendant cinq ans.",0.26699675743024226,0.6521739130434783,0.4090909090909091,0.19047619047619047,0.10000000000000002
189,In Greece the stock market is collapsing.,En Grèce la bourse s'effondre.,"En Grèce, le marché boursier s'effondre.",0.7598356856515925,0.3333333333333333,1.0,1.0,1.0
190,"Nevertheless, it seems that these are the examples to follow.",Pourtant ce sont parait il les exemples à suivre.,"Néanmoins, il semble que ce sont les exemples à suivre.",0.32466791547509893,0.7,0.4444444444444444,0.25,0.14285714285714285
191,The notary reform would generate a claim for compensation in the region of 8 billion euros.,La réforme des notaires génèrerait une demande d'indemnisation de l'ordre de 8 milliards d'euros.,La réforme notaire générerait une demande d'indemnisation dans la région de 8 milliards d'euro.,0.43748114312246444,0.5714285714285714,0.38461538461538464,0.16666666666666669,1.0
192,The minister of the economy claims that these claims for compensation are not well-founded.,Le ministère de l'économie nous affirme que ces demandes d'indemnisation ne sont pas fondés.,Le ministre de l'économie affirme que ces demandes d'indemnisation ne sont pas fondées.,0.5799150677091909,0.7835055280819597,0.617307385761544,0.505069679259445,0.462980539321158
193,What if there is an error by the ministry of the economy?,Quid en cas d'erreur du ministère de l'économie ?,Et s'il y a une erreur par le ministère de l'économie?,0.36720562698935927,0.18181818181818182,0.10000000000000002,1.0,1.0
194,"Will the decision-makers, having raked in the political profit resulting from the the notaries' courageous attack, have the same courage when presenting the invoice to the state budget?",Les décideurs ayant engrangé le bénéfice politique résultant de l'attaque courageuse des notaires auront-ils le même courage lors de la présentation de la facture au budget de l'état ?,"Les décideurs, ayant râpé dans le bénéfice politique résultant de l'attaque courageuse des notaires, auront-ils le même courage lors de la présentation de la facture au budget de l'État?",0.7017544025847106,0.8275862068965517,0.7142857142857143,0.6666666666666666,0.6153846153846154
195,The continuation in its own time.,La suite en son temps.,La continuation dans son temps.,0.6223329772884784,0.6,0.25,1.0,1.0
196,"OK, thank you, JYL....","Ok, merci, JYL....","OK, merci, JYL...",0.7598356856515925,0.3333333333333333,1.0,1.0,1.0
197,"@lol No, the State is not comparable to households with regard to the management of their budget, as the State's time horizon is theoretically infinite, while that of the household is confined by the lifetime of its members.",@lol Non l'Etat n'est pas comparable aux ménages en ce qui concerne la gestion de son budget car l'horizon temporel de l'Etat est théoriquement infini alors que celui du ménage est borné par la durée de vie de ses membres.,"@lol Non, l'État n'est pas comparable aux ménages en ce qui concerne la gestion de leur budget, comme l'horizon temporel de l'État est théoriquement infini, tandis que celui du ménage est confiné par la vie de ses membres.",0.4865011890915293,0.7240303926441232,0.564109420550314,0.42165754667397204,0.32527867886277845
198,"Moreover, unless considering that public spending is unproductive, they contribute towards funding tangible and intangible investments, guarantees of future growth and, therefore, future solutions.","En outre, à moins de considérer que les dépenses publiques sont improductives, celles-ci contribuent à financer des investissements matériels et immatériels gages de la croissance de demain et donc des recettes futures.","De plus, à moins de considérer que les dépenses publiques sont improductives, ils contribuent au financement d'investissements tangibles et intangibles, des garanties de croissance future et, par conséquent, des solutions futures.",0.31600985061099657,0.5309794681111768,0.29047700314317315,0.267105290246596,0.24206416928597765
199,Some answers.,Quelques éléments de réponse.,Quelques réponses.,0.30934850332660563,0.18393972058572117,0.36787944117144233,0.36787944117144233,0.36787944117144233
200,A regrettable decision.,Une décision regrettable.,Une décision regrettable.,1.0,1.0,1.0,1.0,1.0
201,But remember the sacred Hippocratic oath: the health of the global pharmaceutical companies' bottom line must be preserved above all else.,Mais souvenez-vous du serment sacré d'Hippocrate : la santé des profits des sociétés pharmaceutiques mondiales doit être préservée avant tout.,Mais rappelez-vous le serment hippocratique sacré: la santé des entreprises pharmaceutiques mondiales' le résultat doit être préservé avant tout.,0.27323645156989423,0.499331305271809,0.21082877333698602,0.05580761647155512,0.9487294800164372
202,Nice conspiracy theory.,Jolie théorie du complot.,Belle théorie de la conspiration.,0.668740304976422,0.2,1.0,1.0,1.0
203,Unfortunately the truth is different from your delusion.,Malheureusement la vérité ne correspond pas à votre fantasme.,Malheureusement la vérité est différente de votre illusion.,0.34665771270955187,0.4412484512922977,0.2521419721670273,0.1470828170974326,0.8824969025845955
204,"The medical staff would like to administer it, but are hamstrung by the law as determined by the politicians.","Le personnel médical voudrait pouvoir s'en servir, mais ils ont les mains liées par la loi telle qu'écrite par les politiques.","Le personnel médical voudrait l'administrer, mais sont hamstrung par la loi comme déterminé par les politiciens.",0.18536615571797962,0.45725976809165114,0.2926462515786567,0.15677477763142322,0.056278125303587834
205,"It's the same situation as for the drug to medically induce abortions rather than having risky surgical procedures, safe injecting rooms for drug addicts rather than having them on the streets etc.","C'est la même situation que pour le produit qui provoque des avortements médicaux plutôt que d'avoir des interventions chirurgicales risquées, les salles de shoot sécurisées pour les toxicomanes plutôt que de les avoir dans les rues, etc.","C'est la même situation que pour la drogue pour induire des avortements médicalement plutôt que d'avoir des procédures chirurgicales risquées, des salles d'injection sécuritaires pour les toxicomanes plutôt que de les avoir dans les rues, etc.",0.5227054307953378,0.7294533578372613,0.583562686269809,0.4576962245253404,0.38314721825795545
206,The politicians pander to the uneducated masses on these issues.,Sur ces questions les politiciens veulent faire plaisir aux masses incultes.,Les politiciens pander aux masses non éduquées sur ces questions.,0.41545589177443254,0.36193496721438384,0.10053749089288437,0.9048374180359595,0.9048374180359595
207,"By the way, doctors do not make money from drugs.","Au fait, les médecins ne gagnent pas d'argent avec les médicaments.","Au fait, les médecins ne gagnent pas l'argent à partir de drogues.",0.5156626918239822,0.5833333333333334,0.5454545454545454,0.5,0.4444444444444444
208,That's why pharmacists exist.,C'est pour ça qu'il y a des pharmaciens.,C'est pourquoi les pharmaciens existent.,0.3670124608961283,0.10976232721880529,0.5488116360940264,0.5488116360940264,0.5488116360940264
209,"doctors do not make money from drugs Considering the Liberals want to transform our medical system into the US system, you need to read up on how it works.","les médecins ne gagnent pas d'argent avec les médicaments Vu que les Libéraux veulent que notre système de santé ressemble à celui des États-Unis, vous devriez vous renseigner sur comment ça fonctionne.","médecins ne font pas d'argent à partir de médicaments Considérant que les libéraux veulent transformer notre système médical en le système américain, vous devez lire sur comment il fonctionne.",0.5051920109676731,0.4975021585451098,0.16102190399339492,0.9017226623630116,0.9017226623630116
210,"Doctors are courted similarly world-wide, but with different degrees of visibility.","Partout dans le monde les médecins sont courtisés de la même manière, mais c'est plus ou moins visible.","Les médecins sont courtisés de la même manière dans le monde, mais avec différents degrés de visibilité.",0.3077159214490178,0.4991681349819926,0.3535774289455781,0.2514328383613,0.20204424511175886
211,"The OP may have phrased it poorly with blame on the medicos side, but reality is that many countries, Australia included, give preference to company profits and ""research"".","C'était peut-être mal formulé de mettre la faute sur les toubibs, mais la réalité c'est que de nombreux pays, dont l'Australie, donnent la priorité aux bénéfices des entreprises et à la « recherche ».","Le OP peut avoir formulé mal avec le blâme du côté des médicaments, mais la réalité est que de nombreux pays, Australie inclus, donner la préférence aux bénéfices de l'entreprise et ""recherche"".",0.12493663502791517,0.4403498731938168,0.18182188312518885,0.0939413062813476,0.03239355389011985
212,Read up on the relatively few reports on our PBS costs and negotiations with the drug companies as compared to other countries.,Lisez donc les quelques rares rapports sur nos dépenses de Pharmaceutical Benefits Scheme et sur les négociations avec les compagnies pharmaceutiques par rapport aux autres pays.,Lisez les relativement peu de rapports sur nos coûts PBS et les négociations avec les compagnies de médicaments par rapport à d'autres pays.,0.22007604026278207,0.5724219999666407,0.2792725514988762,0.1671835682442252,0.08777137332821826
213,"Compare world-wide prices of drugs, that are all over the place, as well as the differences on what is OTC versus script only from country to country.","Comparer les prix mondiaux de médicaments présents partout, ainsi que les différences d'un pays à l'autre sur ce qui est en vente libre ou seulement sur ordonnance.","Comparer les prix mondiaux des médicaments, qui sont partout, ainsi que les différences sur ce qui est OTC par rapport au script seulement d'un pays à l'autre.",0.35283604537100094,0.6296296296296297,0.46153846153846156,0.32,0.16666666666666669
214,"That reinforces it is a political and business process, not a medical or scientific process, whether direct or indirect.","Cela se renforce c'est un processus politique et économique, pas un processus médical ou scientifique, direct ou indirect.","Cela renforce il est un processus politique et commercial, pas un processus médical ou scientifique, directement ou indirect.",0.45046627229833414,0.7777777777777778,0.5294117647058824,0.375,0.26666666666666666
215,"Actually there are companies running trials on Marijuana sprays for oncology pain right now, despite onerous and inhibiting laws and permits being required.","En fait certaines entreprises font en ce moment même des essais sur les inhalations de marijuana contre les douleurs oncologiques, en dépit des lois qui les freinent et des onéreux permis nécessaires.","En fait, il y a des entreprises exécutant des essais sur les sprays de Marijuana pour la douleur d'oncologie en ce moment, malgré les lois et les permis onéreux étant requis.",0.11047989391357879,0.4997453817516958,0.12910089028585475,0.066776322561649,0.03458059561228253
216,"While manufacturers of certain drugs might not be happy about alternatives such as marijuana being used, those who can get a version that delivers good quality product in known doses, will do quite nicely out of it.","Bien que les fabricants de certains médicaments risquent de ne pas être heureux qu'on utilise des alternatives telles que la marijuana, ceux qui parviennent à une version offrant des produits de bonne qualité à des doses connues en profiteront largement.","Bien que les fabricants de certains médicaments pourraient ne pas être heureux au sujet d'alternatives telles que la marijuana étant utilisé, ceux qui peuvent obtenir une version qui offre un produit de bonne qualité à des doses connues, fera assez agréablement hors de celui.",0.3393378992460573,0.5681818181818182,0.4186046511627907,0.2857142857142857,0.19512195121951223
217,"Sorry to say this Miss but your call is off, there is much going on behind the scenes when it comes to Dr's and Pharmacy.","Désolé de vous le dire madame mais vous vous trompez, il se passe beaucoup de choses dans les coulisses pour les médecins et la pharmacie.","Désolé de dire cela Miss mais votre appel est éteint, il y a beaucoup de choses dans les coulisses quand il s'agit de Dr's et Pharmacie.",0.22152121615450707,0.46153846153846156,0.24,0.16666666666666669,0.13043478260869565
218,"As for this Hospital, they were happy feeding the Oil until someone had a ""Whisper"" in the ear of an EXEC of said Hospital.","Quant à cet hôpital, ils étaient contents de s'en servir jusqu'à ce que quelqu'un mette la puce à l'oreille d'un responsable de cet hôpital.","Quant à cet hôpital, ils étaient heureux d'alimenter l'huile jusqu'à ce que quelqu'un avait un ""Whishper"" dans l'oreille d'un EXEC de ledit hôpital.",0.33068395724204985,0.5827977023024927,0.39168546875524674,0.27355810516239454,0.1914906736136762
219,Cant OWN Patents on weed..,On ne peut pas DÉTENIR de brevets sur l'herbe...,Cant OWN brevets sur l'herbe..,0.2526762451280852,0.17973158564688863,0.11233224102930539,0.44932896411722156,0.44932896411722156
220,"If social sciences ""researchers"" did research instead of politics or networking, perhaps we could use their ""work"".","Si les « chercheurs » en sciences sociales faisaient de la recherche au lieu de faire de la politique et du réseautage, on pourrait peut être utiliser leurs « travaux ».","Si les sciences sociales ""chercheurs"" a fait la recherche au lieu de la politique ou du réseautage, peut-être nous pourrions utiliser leur ""travail"".",0.18533448304477332,0.4298740701638822,0.2889088718309208,0.13451841651386787,0.07062216866978065
221,"A researcher investigates, he does not compare one fact with another.","Un chercheur enquête, il ne compare pas un fait à un autre.","Un chercheur enquête, il ne compare pas un fait avec un autre.",0.7691605673134586,0.9166666666666666,0.8181818181818182,0.7,0.6666666666666666
222,Comparing is not researching.,Comparer c’est pas chercher.,Comparaison n'est pas la recherche.,0.668740304976422,0.2,1.0,1.0,1.0
223,Comparing is teaching not researching.,Comparer c’est faire de la pédagogie pas de la recherche.,Comparaison est l'enseignement pas la recherche.,0.288715663092199,0.256708559516296,0.1026834238065184,0.513417119032592,0.513417119032592
224,"It is not possible to say ""the research succeeded, it must be applied"" and then in the same breath ""it must be tested out excessively"".",On ne peut pas dire « la recherche est aboutie il faut l’appliquer » et ensuite dans un même jet « il faut expérimenter à tout va ».,"Il n'est pas possible de dire ""la recherche a réussi, il doit être appliqué"" et puis dans le même souffle ""il doit être testé excessivement"".",0.6451700077865938,0.24833772228080409,0.8869204367171574,0.8869204367171574,0.8869204367171574
225,"If you research succeeded, why test it out?",Si vos recherches sont abouties pourquoi expérimenter ?,"Si vous avez réussi la recherche, pourquoi le tester?",0.6865890479690392,0.2222222222222222,1.0,1.0,1.0
226,"If your research did not succeed, why do you ask that they are applied?",Si vos recherches ne sont pas abouties pourquoi demandez vous qu’on les applique ?,"Si votre recherche n'a pas réussi, pourquoi demandez-vous qu'ils sont appliqués?",0.5911842794331965,0.2768365042534086,0.7613003866968737,0.7613003866968737,0.7613003866968737
227,"Can you explain to me how a piece of ""research"" can conclude that a pupil who cannot assimilate mathematics alone could assimilate mathematics and other subjects more easily?",Peut-on m’expliquer comment un « chercheur » peut déduire qu’un élève qui ne peut pas assimiler les mathématiques seuls pourrait assimiler plus facilement les mathématiques et d’autres matières ?,"Pouvez-vous m'expliquer comment un morceau de ""recherche"" peut conclure qu'un élève qui ne peut assimiler les mathématiques seul pourrait assimiler les mathématiques et d'autres sujets plus facilement?",0.17857208464951108,0.5502832034922549,0.3214394674245623,0.1485764649429088,0.03869178774554917
228,"New technology makes it possible to learn provided that pupils learn to use new technology, but how do they manage to learn the new technology if they do not know how to learn?",Les nouvelles technologies permettent d’apprendre à la condition que les élèves apprennent à se servir des nouvelles technologies mais comment arriveraient ils à apprendre les nouvelles technologies s’ils ne savent pas apprendre ?,"La nouvelle technologie permet d'apprendre à condition que les élèves apprennent à utiliser la nouvelle technologie, mais comment parviennent-ils à apprendre la nouvelle technologie s'ils ne savent pas comment apprendre?",0.21314077798745235,0.45241870901797976,0.2808116124939185,0.1615781103635642,0.10053749089288437
229,The pisa tests are only an indicator. Let's make an indicator which enables us to find indicators which are satisfactory for us.,Les tests pisa ne sont qu’un indicateur faisons un indicateur qui nous permette de trouver des indicateurs qui nous soient satisfaisants.,Les tests pisa ne sont qu'un indicateur. Faisons un indicateur qui nous permet de trouver des indicateurs qui sont satisfaisants pour nous.,0.4328015276270854,0.6363636363636364,0.5238095238095238,0.4,0.2631578947368421
230,"What is the purpose of building an indicator which informs you of what is convenient to you, a wish for self-promotion, deception?","A quoi ça sert de construire un indicateur qui vous informe de ce qui vous arrange, une volonté d’auto promotion, une tromperie ?","Quel est le but de construire un indicateur qui vous informe de ce qui vous convient, un souhait pour l'autopromotion, la tromperie?",0.4403867502943715,0.47778151813414216,0.45503001727061154,0.43000336632072794,0.40234233106033024
231,A single track for training teachers: move sophists and ideologues away from the training and let practitioners teach practitioners.,Une seule piste pour former les enseignants : éloigner de la formation les sophistes et les idéologues et que les praticiens enseignent aux praticiens.,Une piste unique pour la formation des enseignants: déplacer les sophistes et les idéologues loin de la formation et laisser les praticiens enseigner les praticiens.,0.233078149078302,0.64,0.2916666666666667,0.17391304347826086,0.0909090909090909
232,"fabrice reread the paragraph on placements (which unfortunately is not very well argued) and you will see that your conclusion pushes us towards the most ineffective conservatism: ""It is a device which leads above all to the reproduction of current practices, and which does not enable the system to make progress"".","fabrice relisez le paragraphe sur les stages (qui hélas n’est pas très argumenté) et vous verrez que votre conclusion nous pousse au conservatisme le plus inefficace : « C’est un dispositif qui conduit avant tout à la reproduction des pratiques en vigueur, et qui ne permet pas de faire progresser le système « .","tissu relu le paragraphe sur les placements (qui n'est malheureusement pas très bien argumenté) et vous verrez que votre conclusion nous pousse vers le conservatisme le plus inefficace: ""C'est un dispositif qui conduit avant tout à la reproduction des pratiques actuelles, et qui ne permet pas au système de faire du progrès"".",0.4891520330509177,0.7402067033563517,0.547172406206558,0.4233982343198332,0.3338483294729668
